"Division","Game ID","Date","Time","Venue","Home Team","Away Team","Game Status"
"Novice B","HLNB83","2019-12-01","10:00","RUSSELL 1 HALF","RSWARRIORS3","LETRMHAWKS4",""
"PeeWee A","HLPWA29","2019-12-01","11:00","BLACKBURN","BBSTINGERS1 (0)","ORLEANS1 (2)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA39","2019-12-01","11:30","BARRETT WEST 2 HALF","LETRMHAWKS1","ORLEANS2",""
"Novice B","HLNB78","2019-12-01","11:30","BARRETT WEST 1 HALF","LETRMHAWKS5","METCAFJETS4",""
"PeeWee A","HLPWA43","2019-12-01","12:00","SENECAL","GCTCOUGARS1 (0)","LETRMHAWKS1 (4)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB79","2019-12-01","12:30","BARRETT WEST 1 HALF","LETRMHAWKS1","BBSTINGERS2",""
"Novice C","HLNC44","2019-12-01","12:30","BARRETT WEST 2 HALF","LETRMHAWKS1","RSWARRIORS1",""
"PeeWee C","HLPC52","2019-12-01","14:00","RUSSELL","RSWARRIORS1 (3)","BBSTINGERS1 (0)","Game Results Entered & Game Sheet Received"
"Atom A","HLATA18","2019-12-01","14:30","MANLEY","ORLEANS1 (5)","LETRMHAWKS1 (3)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA41","2019-12-01","15:00","RUSSELL","RSWARRIORS1 (1)","BBSTINGERS1 (1)","Game Results Entered & Game Sheet Received"
"Juvenile","HLJUVB43","2019-12-01","18:15","RSP HEO C","CUMBERLAND2 (2)","CUMBERLAND1 (7)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA47","2019-12-02","21:30","BARRETT WEST","LETRMHAWKS1 (6)","ORLEANS2 (2)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA49","2019-12-03","21:00","METCALFE","METCAFJETS1 (0)","LETRMHAWKS3 (6)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA59","2019-12-03","21:30","BARRETT WEST","BBSTINGERS1 (3)","LETRMHAWKS1 (3)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA50","2019-12-04","21:00","BLACKBURN","BBSTINGERS1 (2)","ORLEANS2 (2)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA48","2019-12-05","21:00","BARRETT EAST","LETRMHAWKS2 (1)","ORLEANS1 (3)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA43","2019-12-06","20:30","BARRETT WEST","METCAFJETS1 (6)","GCTCOUGARS1 (1)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA42","2019-12-06","21:00","BARRETT EAST","LETRMHAWKS2 (0)","BBSTINGERS1 (1)","Game Results Entered & Awaiting Game Sheet"
"Novice A","HLNA42","2019-12-07","12:00","METCALFE 2 HALF","ORLEANS1","LETRMHAWKS2",""
"Novice C","HLNC47","2019-12-07","12:00","METCALFE 1 HALF","METCAFJETS2","LETRMHAWKS1",""
"Novice B","HLNB223","2019-12-07","12:30","BARRETT WEST 2 HALF","LETRMHAWKS2","LETRMHAWKS3",""
"Atom C","HLATC30","2019-12-07","13:00","BLACKBURN","BBSTINGERS1 (2)","GCTCOUGARS1 (3)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA43","2019-12-07","13:00","METCALFE 2 HALF","METCAFJETS2","ORLEANS2",""
"Novice C","HLNC48","2019-12-07","13:00","METCALFE 1 HALF","METCAFJETS1","BBSTINGERS1",""
"Novice A","HLNA54","2019-12-07","13:30","BARRETT WEST 1 HALF","RSWARRIORS1","LETRMHAWKS1",""
"Novice C","HLNC46","2019-12-07","13:30","BARRETT WEST 2 HALF","LETRMHAWKS2","GCTCOUGARS1",""
"PeeWee C","HLPC34","2019-12-07","14:00","METCALFE","METCAFJETS1 (7)","LETRMHAWKS1 (0)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB58","2019-12-07","14:30","BARRETT WEST 1 HALF","METCAFJETS3","RSWARRIORS3",""
"Novice B","HLNB88","2019-12-07","14:30","BARRETT WEST 2 HALF","METCAFJETS4","BBSTINGERS2",""
"Atom C","HLATC29","2019-12-07","15:00","BARRETT EAST","LETRMHAWKS2 (0)","RSWARRIORS1 (2)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB87","2019-12-07","15:30","BARRETT WEST 1 HALF","METCAFJETS1","LETRMHAWKS5",""
"Novice B","HLNB89","2019-12-07","15:30","BARRETT WEST 2 HALF","LETRMHAWKS1","BBSTINGERS1",""
"Atom A","HLATA20","2019-12-07","16:00","METCALFE","METCAFJETS1 (0)","ORLEANS1 (9)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC32","2019-12-07","16:00","BARRETT EAST","LETRMHAWKS2 (2)","RSWARRIORS1 (4)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA32","2019-12-07","17:00","BLACKBURN","ORLEANS1 (0)","BBSTINGERS1 (1)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA51","2019-12-07","17:00","BARRETT EAST","LETRMHAWKS1 (2)","ORLEANS1 (2)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA55","2019-12-07","18:30","BARRETT WEST","RSWARRIORS1 (0)","METCAFJETS1 (4)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA45","2019-12-07","19:00","BLACKBURN","LETRMHAWKS2 (2)","BBSTINGERS1 (4)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA58","2019-12-07","19:00","SENECAL","ORLEANS2 (2)","LETRMHAWKS2 (6)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA52","2019-12-07","20:00","SENECAL","ORLEANS1 (0)","LETRMHAWKS3 (7)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA61","2019-12-07","20:30","BARRETT WEST","METCAFJETS1 (5)","LETRMHAWKS3 (4)","Game Results Entered & Game Sheet Received"
"Novice C","HLNC26","2019-12-08","09:00","BLACKBURN 2 HALF","BBSTINGERS1","LETRMHAWKS2",""
"Novice A","HLNA44","2019-12-08","10:00","SENECAL 1 HALF","METCAFJETS2","ORLEANS2",""
"Novice A","HLNA45","2019-12-08","10:00","SENECAL 2 HALF","ORLEANS1","BBSTINGERS1",""
"Novice C","HLNC49","2019-12-08","11:30","BARRETT WEST 1 HALF","LETRMHAWKS3","RSWARRIORS1",""
"Novice C","HLNC51","2019-12-08","11:30","BARRETT WEST 2 HALF","LETRMHAWKS1","METCAFJETS1",""
"Novice B","HLNB90","2019-12-08","12:30","BARRETT WEST 2 HALF","LETRMHAWKS2","ORLEANS2",""
"Novice C","HLNC50","2019-12-08","12:30","BARRETT WEST 1 HALF","LETRMHAWKS2","GCTCOUGARS1",""
"PeeWee A","HLPWA54","2019-12-08","15:00","METCALFE","ORLEANS1 (3)","BBSTINGERS1 (2)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC29","2019-12-08","18:00","BLACKBURN","LETRMHAWKS1 (0)","ORLEANS1 (2)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB91","2019-12-08","18:00","METCALFE 1 HALF","METCAFJETS3","RSWARRIORS2",""
"Novice B","HLNB92","2019-12-08","18:00","METCALFE 2 HALF","METCAFJETS4","METCAFJETS1",""
"Bantam A","HLBA52","2019-12-08","19:30","MANLEY","LETRMHAWKS3 (2)","LETRMHAWKS2 (2)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA53","2019-12-08","20:00","METCALFE","METCAFJETS1 (4)","RSWARRIORS1 (1)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA46","2019-12-08","20:30","MANLEY","GCTCOUGARS1 (0)","ORLEANS1 (6)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA54","2019-12-09","21:00","BARRETT EAST","LETRMHAWKS3 (6)","LETRMHAWKS2 (0)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA56","2019-12-10","21:00","RUSSELL","RSWARRIORS1 (1)","BBSTINGERS1 (4)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA55","2019-12-10","21:30","BARRETT WEST","LETRMHAWKS1 (3)","METCAFJETS1 (6)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA57","2019-12-12","21:30","METCALFE","METCAFJETS1 (1)","GCTCOUGARS1 (3)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA66","2019-12-13","19:00","RUSSELL","LETRMHAWKS1 (3)","RSWARRIORS1 (0)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA65","2019-12-13","21:00","BARRETT EAST","LETRMHAWKS2 (8)","GCTCOUGARS1 (0)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA48","2019-12-14","09:30","RUSSELL 1 HALF","RSWARRIORS1","ORLEANS1",""
"Novice B","HLNB103","2019-12-14","09:30","RUSSELL 2 HALF","RSWARRIORS3","LETRMHAWKS2",""
"Novice B","HLNB97","2019-12-14","10:30","RUSSELL 1 HALF","RSWARRIORS2","ORLEANS3",""
"Novice C","HLNC55","2019-12-14","10:30","RUSSELL 2 HALF","RSWARRIORS1","GCTCOUGARS1",""
"Atom C","HLATC33","2019-12-14","11:30","RUSSELL","RSWARRIORS1 (1)","ORLEANS1 (1)","Game Results Entered & Game Sheet Received"
"Novice C","HLNC100","2019-12-14","12:00","METCALFE 2 HALF","ORLEANS1","LETRMHAWKS2",""
"Novice A","HLNA46","2019-12-14","13:00","METCALFE 1 HALF","ORLEANS2","LETRMHAWKS1",""
"Novice A","HLNA90","2019-12-14","13:00","METCALFE 2 HALF","GCTCOUGARS1","ORLEANS1",""
"Novice C","HLNC52","2019-12-14","13:30","BARRETT WEST 1 HALF","LETRMHAWKS3","METCAFJETS1",""
"Atom C","HLATC32","2019-12-14","14:00","METCALFE","METCAFJETS1 (2)","LETRMHAWKS2 (0)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC22","2019-12-14","14:00","BARRETT EAST","LETRMHAWKS2 (2)","ORLEANS1 (3)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB209","2019-12-14","14:30","BARRETT WEST 2 HALF","GCTCOUGARS1","ORLEANS2",""
"Novice C","HLNC53","2019-12-14","14:30","BARRETT WEST 1 HALF","LETRMHAWKS1","METCAFJETS3",""
"Atom A","HLATA21","2019-12-14","15:00","METCALFE","METCAFJETS1 (0)","LETRMHAWKS1 (5)","Game Results Entered & Game Sheet Received"
"PeeWee B2","HLPWB207","2019-12-14","15:00","BARRETT EAST","GCTCOUGARS1 (8)","RSWARRIORS1 (1)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB96","2019-12-14","15:30","BARRETT WEST 2 HALF","LETRMHAWKS5","BBSTINGERS2",""
"Novice B","HLNB207","2019-12-14","15:30","BARRETT WEST 1 HALF","LETRMHAWKS1","RSWARRIORS1",""
"PeeWee A","HLPWA16","2019-12-14","16:00","BLACKBURN","BBSTINGERS1 (1)","GCTCOUGARS1 (4)","Game Results Entered & Game Sheet Received"
"PeeWee B2","HLPWB202","2019-12-14","16:00","BARRETT EAST","METCAFJETS1 (2)","ORLEANS1 (2)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA33","2019-12-14","17:00","BARRETT EAST","LETRMHAWKS2 (3)","ORLEANS1 (1)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA30","2019-12-14","19:00","BARRETT EAST","LETRMHAWKS1 (4)","GCTCOUGARS1 (1)","Game Results Entered & Game Sheet Received"
"Atom A","HLATA22","2019-12-15","10:00","SENECAL","ORLEANS1 (3)","BBSTINGERS1 (5)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA36","2019-12-15","10:00","BLACKBURN","ORLEANS1 (3)","GCTCOUGARS1 (1)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA51","2019-12-15","10:00","RUSSELL 1 HALF","RSWARRIORS1","ORLEANS2",""
"Novice B","HLNB55","2019-12-15","10:00","RUSSELL 2 HALF","LETRMHAWKS2","LETRMHAWKS5",""
"PeeWee C","HLPC37","2019-12-15","11:00","SENECAL","ORLEANS1 (2)","BBSTINGERS1 (1)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB210","2019-12-15","11:30","BARRETT WEST 2 HALF","RSWARRIORS2","LETRMHAWKS1",""
"PeeWee B1","HLPWB102","2019-12-15","12:00","SENECAL","BBSTINGERS2 (2)","LETRMHAWKS2 (4)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA49","2019-12-15","12:30","BARRETT WEST 1 HALF","LETRMHAWKS1","METCAFJETS1",""
"Novice A","HLNA50","2019-12-15","12:30","BARRETT WEST 2 HALF","LETRMHAWKS2","GCTCOUGARS1",""
"Novice C","HLNC57","2019-12-15","13:00","POTVIN 2 HALF","BBSTINGERS1","METCAFJETS2",""
"Novice C","HLNC79","2019-12-15","13:00","POTVIN 1 HALF","RSWARRIORS1","ORLEANS1",""
"Novice B","HLNB42","2019-12-15","14:00","POTVIN 2 HALF","ORLEANS3","METCAFJETS3",""
"Novice B","HLNB166","2019-12-15","14:00","POTVIN 1 HALF","LETRMHAWKS4","BBSTINGERS2",""
"Atom C","HLATC34","2019-12-15","14:30","MANLEY","GCTCOUGARS1 (2)","LETRMHAWKS1 (2)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC38","2019-12-15","14:30","RUSSELL","RSWARRIORS1 (3)","METCAFJETS1 (2)","Game Results Entered & Game Sheet Received"
"PeeWee B1","HLPWB101","2019-12-15","15:00","METCALFE","METCAFJETS2 (2)","BBSTINGERS1 (4)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA94","2019-12-15","15:30","RUSSELL","LETRMHAWKS1 (1)","RSWARRIORS1 (1)","Game Results Entered & Game Sheet Received"
"PeeWee B2","HLPWB203","2019-12-15","17:00","BARRETT EAST","LETRMHAWKS3 (3)","METCAFJETS3 (5)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA51","2019-12-15","18:00","BLACKBURN","LETRMHAWKS1 (0)","RSWARRIORS1 (3)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA60","2019-12-16","21:30","BARRETT WEST","LETRMHAWKS3 (4)","ORLEANS2 (2)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA61","2019-12-17","20:30","BARRETT WEST","LETRMHAWKS1 (1)","LETRMHAWKS2 (6)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA62","2019-12-17","21:30","BARRETT WEST","METCAFJETS1 (5)","ORLEANS1 (0)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA63","2019-12-19","20:30","RAY FRIEL 3","ORLEANS2 (0)","ORLEANS1 (1)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA65","2019-12-20","20:00","POTVIN","GCTCOUGARS1 (3)","BBSTINGERS1 (2)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA66","2019-12-20","20:00","RUSSELL","RSWARRIORS1 (0)","LETRMHAWKS3 (4)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA64","2019-12-20","21:00","BARRETT EAST","METCAFJETS1 (1)","LETRMHAWKS2 (1)","Game Results Entered & Game Sheet Received"
"Atom C","HLATC45","2019-12-21","08:00","SENECAL","METCAFJETS1 (0)","ORLEANS1 (3)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB107","2019-12-21","09:00","RUSSELL 1 HALF","RSWARRIORS1","LETRMHAWKS5",""
"Novice C","HLNC75","2019-12-21","09:00","RUSSELL 2 HALF","METCAFJETS1","RSWARRIORS1",""
"PeeWee B2","HLPWB206","2019-12-21","09:00","SENECAL","GCTCOUGARS1 (7)","RSWARRIORS1 (1)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB85","2019-12-21","10:00","RUSSELL 1 HALF","LETRMHAWKS3","METCAFJETS5",""
"Novice B","HLNB109","2019-12-21","10:00","RUSSELL 2 HALF","RSWARRIORS2","BBSTINGERS1",""
"Atom B1","HLATB102","2019-12-21","11:00","RUSSELL","RSWARRIORS2 (3)","BBSTINGERS2 (7)","Game Results Entered & Game Sheet Received"
"Atom B1","HLATB103","2019-12-21","12:00","RUSSELL","RSWARRIORS1 (2)","BBSTINGERS1 (4)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB65","2019-12-21","12:00","METCALFE 1 HALF","ORLEANS3","METCAFJETS2",""
"Novice C","HLNC59","2019-12-21","12:00","METCALFE 2 HALF","METCAFJETS2","LETRMHAWKS3",""
"PeeWee B1","HLPWB103","2019-12-21","12:00","BLACKBURN","BBSTINGERS2 (3)","BBSTINGERS1 (1)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC40","2019-12-21","13:00","RUSSELL","RSWARRIORS1 (8)","LETRMHAWKS1 (0)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB106","2019-12-21","13:00","METCALFE 1 HALF","METCAFJETS4","LETRMHAWKS4",""
"Novice C","HLNC60","2019-12-21","13:00","METCALFE 2 HALF","METCAFJETS1","ORLEANS1",""
"Novice A","HLNA52","2019-12-21","13:30","BARRETT WEST 1 HALF","METCAFJETS1","METCAFJETS2",""
"Novice B","HLNB181","2019-12-21","13:30","BARRETT WEST 2 HALF","ORLEANS2","LETRMHAWKS2",""
"Atom C","HLATC35","2019-12-21","14:00","BARRETT EAST","LETRMHAWKS2 (4)","RSWARRIORS1 (3)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA37","2019-12-21","14:00","RUSSELL","RSWARRIORS1 (1)","LETRMHAWKS2 (9)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB104","2019-12-21","14:30","BARRETT WEST 1 HALF","METCAFJETS3","LETRMHAWKS1",""
"Novice B","HLNB105","2019-12-21","14:30","BARRETT WEST 2 HALF","METCAFJETS1","ORLEANS1",""
"PeeWee B2","HLPWB205","2019-12-21","15:00","METCALFE","METCAFJETS3 (2)","METCAFJETS1 (7)","Game Results Entered & Game Sheet Received"
"Atom C","HLATC36","2019-12-21","16:00","BARRETT EAST","LETRMHAWKS1 (1)","BBSTINGERS1 (9)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA35","2019-12-21","16:00","METCALFE","METCAFJETS1 (2)","LETRMHAWKS1 (5)","Game Results Entered & Game Sheet Received"
"Atom B1","HLATB101","2019-12-21","16:00","BARRETT EAST","ORLEANS2 (0)","ORLEANS1 (6)","Game Results Entered & Game Sheet Received"
"Atom B2","HLATB201","2019-12-21","17:00","ARMSTRONG","GCTCOUGARS2 (3)","METCAFJETS2 (0)","Game Results Entered & Game Sheet Received"
"Atom A","HLATA23","2019-12-21","17:00","SENECAL","ORLEANS1 (1)","LETRMHAWKS1 (1)","Game Results Entered & Game Sheet Received"
"PeeWee C","HLPC39","2019-12-21","17:00","BARRETT EAST","METCAFJETS1 (0)","GCTCOUGARS1 (0)","Game Results Entered & Game Sheet Received"
"PeeWee B2","HLPWB204","2019-12-21","17:30","MANLEY","ORLEANS1 (4)","LETRMHAWKS3 (3)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA53","2019-12-21","18:00","SENECAL","BBSTINGERS1 (4)","GCTCOUGARS1 (0)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA56","2019-12-22","12:30","BARRETT WEST 2 HALF","BBSTINGERS1","GCTCOUGARS1",""
"Novice B","HLNB110","2019-12-22","12:30","BARRETT WEST 1 HALF","LETRMHAWKS2","ORLEANS3",""
"Novice B","HLNB57","2019-12-22","13:30","BARRETT WEST 1 HALF","LETRMHAWKS5","LETRMHAWKS1",""
"Novice C","HLNC61","2019-12-22","13:30","BARRETT WEST 2 HALF","LETRMHAWKS1","RSWARRIORS1",""
"Atom B2","HLATB202","2019-12-22","14:30","MANLEY","GCTCOUGARS1 (1)","LETRMHAWKS2 (3)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB111","2019-12-22","14:30","BARRETT WEST 1 HALF","ORLEANS1","BBSTINGERS2",""
"Novice B","HLNB112","2019-12-22","14:30","BARRETT WEST 2 HALF","LETRMHAWKS3","ORLEANS2",""
"PeeWee C","HLPC41","2019-12-22","15:00","BARRETT EAST","LETRMHAWKS2 (4)","BBSTINGERS1 (1)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA57","2019-12-22","15:00","METCALFE 2 HALF","METCAFJETS1","RSWARRIORS1",""
"Novice C","HLNC62","2019-12-22","15:00","METCALFE 1 HALF","METCAFJETS1","LETRMHAWKS2",""
"Atom B1","HLATB104","2019-12-22","15:30","MANLEY","ORLEANS2 (5)","LETRMHAWKS1 (2)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB95","2019-12-22","16:00","METCALFE 2 HALF","METCAFJETS2","METCAFJETS1",""
"Novice B","HLNB113","2019-12-22","16:00","METCALFE 1 HALF","METCAFJETS5","RSWARRIORS2",""
"PeeWee B1","HLPWB104","2019-12-22","16:00","BARRETT EAST","LETRMHAWKS2 (1)","METCAFJETS2 (6)","Game Results Entered & Game Sheet Received"
"PeeWee A","HLPWA38","2019-12-22","16:30","MANLEY","BBSTINGERS1 (0)","LETRMHAWKS1 (4)","Game Results Entered & Game Sheet Received"
"Atom A","HLATA24","2019-12-22","17:00","METCALFE","METCAFJETS1 (1)","BBSTINGERS1 (2)","Game Results Entered & Game Sheet Received"
"PeeWee B1","HLPWB105","2019-12-22","17:00","BARRETT EAST","LETRMHAWKS1 (1)","LETRMHAWKS4 (3)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA67","2019-12-23","20:00","ARMSTRONG","BBSTINGERS1 (5)","METCAFJETS1 (2)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA69","2019-12-23","20:30","BARRETT WEST","LETRMHAWKS2 (2)","GCTCOUGARS1 (1)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA68","2019-12-23","21:00","ARMSTRONG","ORLEANS1 (4)","RSWARRIORS1 (0)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA70","2019-12-23","21:30","BARRETT WEST","LETRMHAWKS3 (8)","LETRMHAWKS1 (1)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB201","2020-01-02","19:00","BARRETT EAST","LETRMHAWKS6 (2)","RSWARRIORS1 (2)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB203","2020-01-02","19:30","RAY FRIEL 3","LETRMHAWKS4 (2)","ORLEANS4 (2)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB204","2020-01-02","20:00","SENECAL","ORLEANS1 (2)","GCTCOUGARS1 (1)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB101","2020-01-02","20:00","BARRETT EAST","LETRMHAWKS2 (2)","GCTCOUGARS2 (2)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB102","2020-01-02","20:30","METCALFE","METCAFJETS4 (6)","METCAFJETS1 (3)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA72","2020-01-02","20:30","RAY FRIEL 3","ORLEANS2 (2)","LETRMHAWKS1 (4)","Game Results Entered & Game Sheet Received"
"Midget B1","HLMB113","2020-01-02","21:00","BARRETT EAST","METCAFJETS2 (1)","LETRMHAWKS3 (6)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA73","2020-01-02","21:00","SENECAL","ORLEANS1 (1)","GCTCOUGARS1 (1)","Game Results Entered & Game Sheet Received"
"Midget A","HLMA71","2020-01-02","21:30","METCALFE","METCAFJETS1 (7)","RSWARRIORS1 (1)","Game Results Entered & Game Sheet Received"
"Bantam B1","HLBTB103","2020-01-03","18:00","SENECAL","ORLEANS2 (3)","BBSTINGERS1 (3)","Game Results Entered & Game Sheet Received"
"Atom B2","HLATB203","2020-01-03","19:00","POTVIN","GCTCOUGARS1 (4)","METCAFJETS2 (2)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA57","2020-01-03","19:00","SENECAL","BBSTINGERS1 (5)","GCTCOUGARS1 (2)","Game Results Entered & Game Sheet Received"
"Bantam B1","HLBTB102","2020-01-03","19:30","BARRETT WEST","LETRMHAWKS5 (2)","METCAFJETS1 (1)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA58","2020-01-03","20:00","SENECAL","ORLEANS1 (1)","RSWARRIORS1 (2)","Game Results Entered & Game Sheet Received"
"Bantam B1","HLBTB101","2020-01-03","20:00","BARRETT EAST","LETRMHAWKS3 (5)","LETRMHAWKS1 (3)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA56","2020-01-03","20:30","BARRETT WEST","LETRMHAWKS3 (0)","LETRMHAWKS2 (1)","Game Results Entered & Game Sheet Received"
"Midget B2","HLMB205","2020-01-03","21:00","ARMSTRONG","BBSTINGERS2 (3)","LETRMHAWKS4 (4)","Game Results Entered & Game Sheet Received"
"Bantam A","HLBA55","2020-01-03","21:00","BARRETT EAST","LETRMHAWKS1 (1)","METCAFJETS1 (2)","Game Results Entered & Game Sheet Received"
"Atom C","HLATC39","2020-01-04","08:00","SENECAL","BBSTINGERS1 (1)","ORLEANS1 (0)","Game Results Entered & Game Sheet Received"
"Atom B1","HLATB106","2020-01-04","10:00","SENECAL","ORLEANS1 (3)","LETRMHAWKS1 (3)","Game Results Entered & Game Sheet Received"
"Atom C","HLATC40","2020-01-04","11:00","RUSSELL","RSWARRIORS1 (1)","METCAFJETS1 (1)","Game Results Entered & Game Sheet Received"
"Atom B1","HLATB107","2020-01-04","12:00","RUSSELL","RSWARRIORS2 (4)","BBSTINGERS2 (6)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA61","2020-01-04","12:00","METCALFE 1 HALF","ORLEANS1","BBSTINGERS1",""
"Novice C","HLNC64","2020-01-04","12:00","METCALFE 2 HALF","METCAFJETS1","METCAFJETS3",""
"PeeWee A","HLPWA41","2020-01-04","13:00","RUSSELL","RSWARRIORS1 (6)","METCAFJETS1 (1)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB119","2020-01-04","13:00","METCALFE 1 HALF","METCAFJETS4","LETRMHAWKS1",""
"Novice B","HLNB120","2020-01-04","13:00","METCALFE 2 HALF","METCAFJETS1","METCAFJETS5",""
"Novice B","HLNB115","2020-01-04","13:30","BARRETT WEST 1 HALF","LETRMHAWKS5","RSWARRIORS2",""
"Novice C","HLNC63","2020-01-04","13:30","BARRETT WEST 2 HALF","LETRMHAWKS2","LETRMHAWKS1",""
"PeeWee B1","HLPWB123","2020-01-04","14:00","METCALFE","BBSTINGERS1 (6)","LETRMHAWKS1 (2)","Game Results Entered & Game Sheet Received"
"Atom B2","HLATB204","2020-01-04","14:00","BARRETT EAST","LETRMHAWKS3 (0)","LETRMHAWKS2 (7)","Game Results Entered & Game Sheet Received"
"PeeWee B1","HLPWB107","2020-01-04","14:00","SENECAL","ORLEANS2 (1)","LETRMHAWKS2 (3)","Game Results Entered & Game Sheet Received"
"Novice B","HLNB116","2020-01-04","14:30","BARRETT WEST 1 HALF","ORLEANS1","METCAFJETS2",""
"Novice B","HLNB118","2020-01-04","14:30","BARRETT WEST 2 HALF","METCAFJETS3","BBSTINGERS1",""
"Atom A","HLATA25","2020-01-04","15:00","BARRETT EAST","LETRMHAWKS1 (1)","BBSTINGERS1 (1)","Game Results Entered & Game Sheet Received"
"Atom C","HLATC38","2020-01-04","15:00","POTVIN","GCTCOUGARS1 (2)","LETRMHAWKS2 (1)","Game Results Entered & Game Sheet Received"
"PeeWee B2","HLPWB208","2020-01-04","15:00","SENECAL","ORLEANS1 (2)","METCAFJETS1 (1)","Game Results Entered & Game Sheet Received"
"Novice A","HLNA59","2020-01-04","15:30","BARRETT WEST 2 HALF","LETRMHAWKS1","METCAFJETS2",""
"Novice B","HLNB117","2020-01-04","15:30","BARRETT WEST 1 HALF","LETRMHAWKS3","LETRMHAWKS4",""
"PeeWee A","HLPWA40","2020-01-04","16:00","SENECAL","ORLEANS1 (1)","LETRMHAWKS1 (5)","Game Results Entered & Game Sheet Received"
"Novice C","HLNC65","2020-01-04","16:00","POTVIN 1 HALF","ORLEANS1","METCAFJETS2",""
